,AREA,INT_SQFT,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,UTILITY_AVAIL,STREET,MZZONE,AGE,BUILD_YEAR,SALES_PRICE,BUILDTYPE_Commercial,BUILDTYPE_House,BUILDTYPE_Other
5465,1,1314,1,1,3,2,0,1,1,6,30,1982,7625250,0,0,1
5466,3,967,1,1,3,1,0,4,2,5,15,1998,11709450,1,0,0
5467,1,1511,2,2,4,4,0,4,1,5,49,1962,7032250,0,1,0
5468,1,1067,1,1,3,5,0,4,2,6,27,1984,7756750,0,1,0
5469,3,1005,1,1,3,2,1,4,2,6,8,2000,10516450,0,0,1
5470,1,1148,1,1,3,5,1,2,3,6,46,1966,11832500,1,0,0
5471,4,1501,2,1,4,2,1,3,1,2,12,1999,8170290,0,0,1
5472,5,1559,2,1,4,1,0,2,3,6,21,1990,13940820,1,0,0
5473,6,1942,2,1,5,1,0,1,1,6,38,1969,20387660,1,0,0
5474,7,1536,1,1,4,2,0,3,1,6,21,1992,11088470,0,1,0
5475,4,1833,3,2,5,3,1,2,1,2,43,1963,8865880,0,0,1
5476,3,831,1,1,3,4,0,1,1,4,14,1994,6243300,0,1,0
5477,6,1785,1,1,4,3,1,2,3,5,6,2007,14956820,0,0,1
5478,3,935,1,1,3,2,1,2,3,5,17,1997,9717300,0,0,1
5479,5,2409,4,2,6,2,0,2,3,5,12,1997,11834440,0,1,0
5480,4,1760,2,1,4,4,1,1,2,5,55,1955,9929000,0,1,0
5481,7,1920,2,1,5,3,1,2,2,6,42,1972,14047140,0,1,0
5482,1,1352,2,2,4,4,0,2,1,6,45,1964,7180750,0,1,0
5483,3,708,1,1,2,4,1,4,3,6,22,1991,9522210,0,0,1
5484,4,1798,2,1,4,3,0,4,1,1,21,1986,7730470,0,0,1
5485,3,901,1,1,3,5,0,3,2,6,33,1975,9000320,0,0,1
5486,3,1270,2,1,4,1,1,3,1,4,35,1974,13399250,1,0,0
5487,3,802,1,1,3,4,1,1,1,4,7,2000,7320850,0,1,0
5488,3,1094,1,1,3,4,0,4,2,4,29,1985,12035150,1,0,0
5489,1,666,1,1,2,5,0,1,3,1,9,2000,4505500,0,0,1
5490,4,1655,2,1,4,2,1,1,2,3,43,1964,8487410,0,1,0
5491,5,1622,2,1,4,3,0,2,2,4,25,1984,12763700,1,0,0
5492,5,2364,4,2,6,2,0,4,2,6,22,1989,18543840,1,0,0
5493,1,1442,2,2,4,2,1,4,2,5,47,1962,8965750,0,0,1
5494,5,1614,2,1,4,1,0,3,3,4,11,1997,13378620,1,0,0
5495,4,1567,2,1,4,4,0,1,3,4,35,1974,13199950,1,0,0
5496,1,677,1,1,2,2,1,3,1,2,47,1965,5633250,1,0,0
5497,5,2333,4,2,6,3,1,3,3,6,20,1989,14416660,0,0,1
5498,1,1270,1,1,3,4,1,4,1,2,12,1997,9422000,1,0,0
5499,3,1022,1,1,3,4,0,1,2,6,32,1980,9089140,0,0,1
5500,3,1000,1,1,3,1,1,4,3,5,7,2000,9681250,0,1,0
5501,5,1429,2,1,4,2,0,3,3,4,19,1993,8876760,0,0,1
5502,7,1515,1,1,4,4,1,4,3,6,10,2000,20003050,1,0,0
5503,2,888,1,1,3,1,1,1,1,6,16,1995,12334440,1,0,0
5504,1,712,1,1,2,1,0,4,2,5,20,1990,7558000,1,0,0
5505,7,1685,1,1,4,5,1,3,2,5,43,1969,19839060,1,0,0
5506,5,1483,2,1,4,3,0,4,3,5,7,2003,13570940,1,0,0
5507,2,990,1,1,3,3,0,3,2,2,34,1977,10341610,1,0,0
5508,1,1157,1,1,3,3,0,1,1,1,10,2000,7007250,1,0,0
5509,1,1350,2,2,4,4,0,1,2,3,5,2006,9967750,1,0,0
5510,5,1702,2,1,4,5,0,2,2,6,26,1982,14721720,1,0,0
5511,7,1779,1,1,4,3,1,2,2,5,36,1976,14052490,0,0,1
5512,1,1356,2,2,4,5,1,4,2,3,33,1976,8177250,0,0,1
5513,3,713,1,1,2,5,0,2,2,4,23,1986,9213250,1,0,0
5514,2,969,1,1,3,1,1,3,3,6,28,1983,10820520,0,0,1
5515,5,1324,1,1,3,4,1,4,3,4,18,1990,9187560,0,1,0
5516,3,1156,1,1,3,2,0,2,3,6,22,1992,14124700,1,0,0
5517,1,1327,1,1,3,4,1,2,3,1,20,1990,9886000,1,0,0
5518,1,1117,1,1,3,1,0,1,2,6,43,1966,9500250,1,0,0
5519,3,1284,2,1,4,2,0,2,3,5,10,2002,14704500,1,0,0
5520,6,1983,2,1,5,5,1,2,3,6,35,1977,15237150,0,1,0
5521,3,1264,2,1,4,2,0,2,2,5,24,1989,8987800,0,1,0
5522,4,1649,2,1,4,1,1,2,3,1,26,1980,12990820,1,0,0
5523,3,1245,2,1,4,3,1,3,2,6,4,2004,11062000,0,1,0
5524,5,1422,2,1,4,5,1,2,2,5,30,1979,13472800,1,0,0
5525,2,634,1,1,2,1,0,1,2,5,33,1978,8762095,1,0,0
5526,5,2052,3,2,5,1,0,3,2,4,24,1985,10357920,0,0,1
5527,3,984,1,1,3,1,0,4,3,5,39,1970,8614330,0,0,1
5528,6,1808,2,1,5,4,1,1,1,5,34,1979,13475870,0,0,1
5529,3,1266,2,1,4,3,0,4,2,4,5,2008,9080550,0,1,0
5530,7,1910,2,1,5,4,1,2,2,5,39,1971,21530880,1,0,0
5531,4,1527,2,1,4,2,1,1,3,2,25,1983,8920800,0,0,1
5532,2,1124,1,1,3,3,0,4,3,2,19,1989,7870685,0,1,0
5533,4,1654,2,1,4,5,1,2,2,3,13,1998,10246160,0,0,1
5534,4,1722,2,1,4,2,1,3,2,1,25,1980,13217550,1,0,0
5535,3,833,1,1,3,4,1,1,1,6,36,1970,11265800,1,0,0
5536,1,529,1,1,2,3,1,1,3,1,41,1970,4168625,0,0,1
5537,1,1640,2,2,4,3,0,1,3,2,21,1988,11001750,1,0,0
5538,2,1271,2,2,4,3,0,2,3,2,12,1999,9226180,0,0,1
5539,4,1628,2,1,4,5,0,4,1,2,25,1982,7195550,0,1,0
5540,7,1553,1,1,4,4,1,4,2,4,16,1997,18365420,1,0,0
5541,1,633,1,1,2,4,0,3,1,4,48,1963,5648000,1,0,0
5542,3,796,1,1,2,4,1,4,2,5,16,1991,8992520,0,0,1
5543,4,1794,2,1,4,5,0,1,3,4,29,1977,10485480,0,0,1
5544,4,1726,2,1,4,3,1,1,1,2,18,1988,8001610,0,1,0
5545,4,1644,2,1,4,4,1,4,1,6,30,1979,10138550,0,1,0
5546,5,2471,4,2,6,5,0,4,3,5,22,1989,12529240,0,1,0
5547,1,1122,1,1,3,2,1,1,2,6,16,1995,8904750,0,0,1
5548,6,1906,2,1,5,1,1,3,3,4,17,1997,14737720,0,0,1
5549,5,1420,2,1,4,4,0,4,3,6,20,1992,13798400,1,0,0
5550,4,1755,2,1,4,5,1,4,3,1,15,1991,14615700,1,0,0
5551,4,1686,2,1,4,1,0,3,1,5,26,1982,13495120,1,0,0
5552,5,2053,3,2,5,4,0,4,2,6,17,1993,12034000,0,0,1
5553,6,1772,1,1,4,5,0,1,2,6,27,1984,20334690,1,0,0
5554,3,918,1,1,3,1,0,4,2,4,10,2000,10781300,1,0,0
5555,3,861,1,1,3,3,1,4,3,5,5,2002,9512550,0,1,0
5556,1,1091,1,1,3,5,0,2,3,3,34,1977,8994500,1,0,0
5557,3,1093,1,1,3,1,1,1,3,5,34,1977,9354900,0,1,0
5558,4,1860,3,2,5,1,1,3,3,1,7,1997,14830590,1,0,0
5559,4,1908,3,2,5,1,0,3,3,4,53,1954,10195310,0,0,1
5560,4,1555,2,1,4,4,0,4,1,5,26,1985,13027020,1,0,0
5561,3,1139,1,1,3,2,0,1,2,4,15,1992,8602280,0,0,1
5562,2,982,1,1,3,1,1,2,1,2,23,1985,6515045,0,1,0
5563,3,875,1,1,3,3,1,4,3,6,24,1989,9749000,0,1,0
5564,1,1631,2,2,4,3,1,1,3,4,28,1983,9009500,0,1,0
5565,4,1615,2,1,4,2,1,1,3,4,9,2001,10873880,0,0,1
5566,3,942,1,1,3,3,0,1,1,6,5,2004,8017350,0,1,0
5567,1,1537,2,2,4,5,0,3,3,5,49,1962,8474250,0,1,0
5568,2,961,1,1,3,4,0,2,3,5,36,1972,12505440,1,0,0
5569,4,1901,3,2,5,1,1,1,2,1,10,1995,8567050,0,1,0
5570,1,641,1,1,2,2,0,4,1,3,5,2007,4256250,0,1,0
5571,4,1538,2,1,4,2,0,3,1,2,22,1989,11133440,1,0,0
5572,3,1188,1,1,3,2,1,1,1,6,5,2008,9884750,0,1,0
5573,3,1068,1,1,3,3,0,1,1,6,12,2001,12443800,1,0,0
5574,3,1034,1,1,3,3,1,4,2,4,35,1972,8445450,0,1,0
5575,2,619,1,1,2,4,1,1,1,5,35,1973,7387625,0,0,1
5576,7,1762,1,1,4,5,0,4,1,5,6,2004,19848170,1,0,0
5577,3,1100,1,1,3,1,1,3,1,4,8,1999,8224000,0,1,0
5578,4,1860,3,2,5,4,1,2,1,2,55,1953,13473750,1,0,0
5579,2,753,1,1,2,5,1,2,3,3,9,1999,8728635,0,0,1
5580,6,1636,1,1,4,1,1,3,3,4,39,1972,11781050,0,1,0
5581,5,2074,3,2,5,4,1,2,3,5,27,1981,11739740,0,1,0
5582,7,1533,1,1,4,5,0,3,1,6,21,1989,12613410,0,0,1
5583,4,1530,2,1,4,5,0,3,2,3,22,1989,12656590,1,0,0
5584,3,825,1,1,3,1,1,2,3,5,32,1978,11585000,1,0,0
5585,4,1794,2,1,4,2,0,1,2,3,11,1996,8474920,0,1,0
5586,1,1267,1,1,3,1,1,3,1,2,18,1994,8965500,1,0,0
5587,5,1891,3,2,5,2,1,4,3,4,25,1984,16077100,1,0,0
5588,6,1896,2,1,5,4,1,1,3,4,5,2003,21750600,1,0,0
5589,3,1223,2,1,4,3,0,4,1,6,22,1988,9818010,0,0,1
5590,5,1724,2,1,4,2,1,3,3,6,18,1990,16196760,1,0,0
5591,2,1072,1,1,3,2,1,1,1,2,9,1999,11547935,1,0,0
5592,2,634,1,1,2,5,0,3,1,5,28,1980,6690720,0,1,0
5593,4,1767,2,1,4,1,1,2,3,4,48,1959,9755310,0,1,0
5594,3,1273,2,1,4,1,0,3,2,6,38,1976,9991510,0,0,1
5595,1,1275,1,1,3,2,1,2,2,2,18,1992,6909125,0,0,1
5596,1,1047,1,1,3,3,1,2,1,1,32,1978,7065000,1,0,0
5597,6,1597,1,1,4,1,1,1,2,6,21,1987,12514070,0,1,0
5598,1,1586,2,2,4,4,1,2,3,4,24,1987,9779750,0,0,1
5599,5,2327,4,2,6,2,1,3,3,4,18,1990,18610560,1,0,0
5600,5,2008,3,2,5,5,0,4,3,4,8,2000,16478960,1,0,0
5601,5,1303,1,1,3,2,1,2,3,4,18,1992,9356020,0,0,1
5602,2,846,1,1,3,2,0,1,1,2,24,1987,5576560,0,0,1
5603,1,1428,2,2,4,5,1,4,1,2,33,1977,10214750,1,0,0
5604,3,877,1,1,3,4,0,1,2,5,6,2003,11046700,1,0,0
5605,4,1751,2,1,4,3,1,1,2,6,36,1968,10753720,0,1,0
5606,6,1738,1,1,4,4,1,2,2,4,36,1975,19240920,1,0,0
5607,2,985,1,1,3,1,1,1,2,6,20,1989,9715800,0,1,0
5608,2,766,1,1,2,3,1,2,3,3,20,1988,7638500,0,1,0
5609,1,1196,1,1,3,4,1,1,3,4,49,1961,7955250,0,0,1
5610,3,1128,1,1,3,2,1,3,3,5,9,2000,10897710,0,0,1
5611,3,1092,1,1,3,1,0,1,1,5,31,1979,7877290,0,0,1
5612,5,1973,3,2,5,1,1,3,3,6,17,1991,12781400,0,0,1
5613,5,2447,4,2,6,4,1,2,2,5,25,1986,13572840,0,0,1
5614,4,1736,2,1,4,4,0,2,1,5,45,1965,9053300,0,0,1
5615,4,1559,2,1,4,5,1,4,2,2,48,1958,12999460,1,0,0
5616,6,1708,1,1,4,5,1,2,2,4,15,1996,12590750,0,1,0
5617,1,517,1,1,2,2,0,3,2,6,40,1972,6830000,1,0,0
5618,1,1403,2,2,4,3,0,3,3,5,12,1999,11971000,1,0,0
5619,1,1085,1,1,3,2,1,1,2,4,17,1994,9832750,1,0,0
5620,1,510,1,1,2,5,0,2,2,6,23,1988,6249500,0,0,1
5621,3,1291,2,1,4,1,0,2,2,5,37,1971,9302420,0,0,1
5622,4,1961,3,2,5,3,1,3,3,3,53,1952,15931810,1,0,0
5623,2,766,1,1,2,1,0,4,2,5,10,1999,10605950,1,0,0
5624,2,1169,1,1,3,3,1,3,3,5,40,1967,15089800,1,0,0
5625,1,1401,2,2,4,1,1,3,3,4,9,2002,8802250,0,1,0
5626,3,946,1,1,3,3,0,3,2,5,7,2002,11659850,1,0,0
5627,2,829,1,1,3,5,1,1,1,5,38,1973,8713470,0,0,1
5628,5,2276,4,2,6,2,0,3,2,5,15,1994,17426900,1,0,0
5629,7,1861,2,1,5,3,0,1,2,6,14,1995,14480160,0,0,1
5630,4,1616,2,1,4,3,1,1,2,4,51,1956,8860120,0,1,0
5631,1,1505,2,2,4,5,0,3,1,6,15,1996,8461750,0,1,0
5632,1,1072,1,1,3,2,1,1,1,5,40,1972,6677000,0,1,0
5633,1,1253,1,1,3,1,0,4,3,6,15,1997,8967625,0,0,1
5634,4,1859,3,2,5,5,0,2,3,6,22,1988,11347040,0,1,0
5635,4,1805,3,2,5,3,0,2,1,4,42,1964,13461540,1,0,0
5636,3,1274,2,1,4,1,0,4,3,6,6,2000,11289880,0,0,1
5637,7,1709,1,1,4,3,0,4,2,6,18,1989,19959060,1,0,0
5638,6,1909,2,1,5,1,0,3,2,6,9,2004,13381530,0,1,0
5639,4,1591,2,1,4,1,0,1,3,5,38,1973,13522410,1,0,0
5640,4,1674,2,1,4,3,1,3,2,3,18,1990,14376860,1,0,0
5641,6,1730,1,1,4,2,0,1,3,6,16,1997,13937920,0,0,1
5642,1,838,1,1,2,3,1,2,3,1,22,1989,5448750,0,0,1
5643,4,1718,2,1,4,4,1,2,3,5,11,1996,16246070,1,0,0
5644,4,1863,3,2,5,2,1,1,2,5,48,1960,11077460,0,0,1
5645,3,746,1,1,2,5,1,2,2,6,19,1989,8834250,0,1,0
5646,3,940,1,1,3,5,0,3,3,6,16,1994,9446200,0,1,0
5647,7,1569,1,1,4,1,0,4,3,4,12,1999,12196510,0,0,1
5648,5,2219,3,2,5,1,1,3,3,5,8,2002,12382360,0,1,0
5649,1,843,1,1,2,5,0,2,3,1,12,1999,5016625,0,0,1
5650,7,1779,1,1,4,2,0,1,1,6,20,1990,13081220,0,0,1
5651,1,543,1,1,2,5,0,4,1,1,10,2000,4521500,1,0,0
5652,5,2215,3,2,5,2,0,4,3,5,6,2004,17812120,1,0,0
5653,1,551,1,1,2,2,1,4,2,1,39,1971,5162250,1,0,0
5654,1,692,1,1,2,1,1,2,2,2,33,1977,4485750,0,1,0
5655,5,2432,4,2,6,5,1,4,3,4,24,1984,13849520,0,0,1
5656,3,892,1,1,3,4,0,3,3,4,32,1975,10753200,1,0,0
5657,5,1734,2,1,4,4,1,2,2,6,24,1986,15722880,1,0,0
5658,2,944,1,1,3,3,0,4,1,3,24,1983,7028960,0,0,1
5659,4,1924,3,2,5,4,1,3,2,5,25,1984,11095900,0,1,0
5660,6,1688,1,1,4,1,0,3,2,4,39,1970,10560230,0,1,0
5661,5,1721,2,1,4,1,0,4,3,5,9,2002,10728800,0,0,1
5662,3,745,1,1,2,5,1,2,3,4,39,1976,10609450,1,0,0
5663,1,1590,2,2,4,3,1,4,2,2,31,1980,11415250,1,0,0
5664,5,1719,2,1,4,1,1,2,2,6,10,1998,15598600,1,0,0
5665,3,838,1,1,3,1,1,2,2,4,6,2002,7812900,0,1,0
5666,5,1941,3,2,5,3,0,2,3,6,7,2003,12045160,0,0,1
5667,3,1215,2,1,4,2,0,4,2,6,9,2003,10569900,0,0,1
5668,1,926,1,1,3,5,1,3,2,1,15,1996,5561250,0,1,0
5669,6,1609,1,1,4,3,0,4,1,4,7,2005,11671660,0,0,1
5670,3,1226,2,1,4,2,1,1,2,4,10,2002,10133720,0,0,1
5671,5,1478,2,1,4,5,0,3,3,6,24,1984,10119880,0,1,0
5672,3,1041,1,1,3,1,1,4,2,6,7,2003,13933850,1,0,0
5673,1,1420,2,2,4,5,0,4,3,4,50,1960,8222000,0,0,1
5674,6,1933,2,1,5,5,0,4,3,6,27,1981,22593290,1,0,0
5675,3,1093,1,1,3,2,0,3,2,6,18,1995,9652510,0,0,1
5676,4,1683,2,1,4,3,0,1,2,3,30,1978,8581000,0,0,1
5677,2,1165,1,1,3,4,1,1,2,1,23,1987,7605945,0,1,0
5678,3,1083,1,1,3,5,0,3,2,6,39,1970,13129250,1,0,0
5679,5,2004,3,2,5,1,0,4,2,5,17,1995,10047540,0,1,0
5680,3,1102,1,1,3,1,1,1,2,5,31,1978,8911850,0,1,0
5681,4,1565,2,1,4,3,1,4,3,3,38,1968,13874910,1,0,0
5682,7,1938,2,1,5,5,0,2,1,5,19,1996,12798530,0,1,0
5683,4,1615,2,1,4,2,0,1,3,4,8,2002,9003860,0,1,0
5684,1,746,1,1,2,1,1,4,2,6,38,1974,9029500,1,0,0
5685,3,824,1,1,3,5,1,3,1,5,6,2000,11570100,1,0,0
5686,5,2432,4,2,6,2,1,2,3,5,16,1995,13902360,0,0,1
5687,1,645,1,1,2,2,0,3,3,5,34,1976,7575500,1,0,0
5688,4,1850,3,2,5,1,1,3,1,2,19,1988,9150230,0,0,1
5689,5,1985,3,2,5,4,0,2,3,4,21,1990,9893420,0,1,0
5690,1,1031,1,1,3,3,1,1,3,3,14,1998,7121000,0,1,0
5691,4,1604,2,1,4,1,0,3,2,1,30,1980,6334300,0,1,0
5692,2,640,1,1,2,5,1,1,1,3,29,1977,8739135,1,0,0
5693,6,1666,1,1,4,5,1,1,1,5,20,1995,13390780,0,0,1
5694,1,770,1,1,2,1,1,3,2,2,49,1962,6386750,1,0,0
5695,7,1815,2,1,5,3,1,2,2,5,11,1999,21165570,1,0,0
5696,5,2203,3,2,5,4,1,4,2,5,22,1986,18055240,1,0,0
5697,1,1194,1,1,3,1,0,2,3,4,34,1976,6501500,0,1,0
5698,4,1832,3,2,5,5,0,4,3,6,12,1999,12583340,0,0,1
5699,1,639,1,1,2,3,0,3,3,4,27,1983,7112250,1,0,0
5700,6,1638,1,1,4,3,0,3,1,5,19,1989,10983530,0,1,0
5701,4,1800,2,1,4,1,0,1,3,6,28,1981,15728210,1,0,0
5702,1,909,1,1,3,3,1,4,2,6,16,1995,10578000,1,0,0
5703,1,1184,1,1,3,3,1,4,3,5,36,1975,8425000,0,1,0
5704,4,1803,3,2,5,5,1,3,3,5,31,1975,11541320,0,1,0
5705,3,713,1,1,2,2,0,2,3,6,24,1986,7865000,0,1,0
5706,4,1624,2,1,4,2,1,4,1,1,20,1987,7269300,0,1,0
5707,2,1077,1,1,3,3,1,4,3,3,28,1981,9801720,0,0,1
5708,5,1729,2,1,4,1,0,3,3,4,27,1981,8896740,0,1,0
5709,3,1065,1,1,3,1,0,3,3,4,11,1996,12311250,1,0,0
5710,6,1671,1,1,4,5,1,2,1,5,26,1987,12256520,0,1,0
5711,1,510,1,1,2,3,1,2,2,6,43,1966,6583500,0,0,1
5712,2,1181,1,1,3,5,0,4,1,4,24,1986,8557760,0,1,0
5713,3,758,1,1,2,4,0,2,2,4,16,1998,9440800,1,0,0
5714,5,2156,3,2,5,3,1,2,2,5,15,1995,12558620,0,0,1
5715,5,2004,3,2,5,5,1,2,2,6,25,1983,12074700,0,1,0
5716,3,1067,1,1,3,1,1,1,2,4,26,1983,8299100,0,1,0
5717,3,1085,1,1,3,2,0,4,2,5,23,1990,8434850,0,1,0
5718,2,1064,1,1,3,1,0,2,3,6,11,2000,14038465,1,0,0
5719,3,739,1,1,2,1,0,4,1,6,23,1984,9729650,1,0,0
5720,6,1829,2,1,5,3,1,2,2,4,29,1985,12627130,0,1,0
5721,7,1637,1,1,4,2,1,2,1,6,44,1967,11905180,0,1,0
5722,2,763,1,1,2,3,0,3,3,5,35,1974,8182525,0,0,1
5723,2,1138,1,1,3,3,0,2,2,3,23,1988,7704145,0,1,0
5724,6,1724,1,1,4,1,1,2,3,5,22,1986,12952940,0,1,0
5725,3,1017,1,1,3,4,1,2,1,5,14,1995,9255790,0,0,1
5726,1,732,1,1,2,5,0,1,2,2,50,1960,3974000,0,0,1
5727,4,1926,3,2,5,4,0,1,2,3,41,1963,9477620,0,0,1
5728,3,958,1,1,3,5,0,3,3,5,24,1988,9318660,0,0,1
5729,4,1938,3,2,5,2,0,4,1,2,44,1967,8328830,0,0,1
5730,1,1362,2,2,4,3,0,1,2,6,38,1971,8358250,0,0,1
5731,4,1627,2,1,4,5,0,4,1,3,15,1992,8748900,0,0,1
5732,1,737,1,1,2,1,0,3,3,5,34,1975,6030000,0,1,0
5733,3,726,1,1,2,5,0,4,3,6,20,1987,11227800,1,0,0
5734,5,2189,3,2,5,4,1,3,2,4,17,1994,11132540,0,1,0
5735,2,890,1,1,3,3,1,2,1,4,31,1980,11045865,1,0,0
5736,3,810,1,1,3,2,0,3,1,6,9,2002,7561350,0,1,0
5737,1,1592,2,2,4,1,1,3,1,1,7,2002,6433250,0,1,0
5738,2,1245,2,2,4,5,0,1,2,1,9,2000,8352235,0,0,1
5739,5,1479,2,1,4,2,0,2,3,5,22,1987,13025840,1,0,0
5740,3,1259,2,1,4,5,1,2,3,6,34,1978,12017530,0,0,1
5741,5,2042,3,2,5,2,1,4,2,5,15,1994,12386540,0,0,1
5742,1,663,1,1,2,5,1,4,3,6,27,1982,9938250,1,0,0
5743,5,2439,4,2,6,1,1,4,2,5,7,2002,13774720,0,0,1
5744,7,1888,2,1,5,1,1,1,1,6,42,1967,14042030,0,0,1
5745,1,1655,2,2,4,2,1,4,1,3,26,1986,11697500,1,0,0
5746,2,1197,1,1,3,5,1,3,1,1,29,1978,8116035,0,0,1
5747,2,966,1,1,3,1,1,3,1,5,5,2004,12584475,1,0,0
5748,1,807,1,1,2,5,0,2,1,2,32,1977,3953125,0,0,1
5749,3,862,1,1,3,1,1,2,2,5,16,1998,11637200,1,0,0
5750,4,1625,2,1,4,5,0,4,1,5,13,1994,14013210,1,0,0
5751,3,1143,1,1,3,3,0,4,2,4,22,1986,12525300,1,0,0
5752,3,967,1,1,3,5,1,1,3,6,12,1995,14064400,1,0,0
5753,3,1168,1,1,3,2,1,1,2,4,38,1974,13063900,1,0,0
5754,4,1744,2,1,4,3,0,3,1,6,7,2000,15120240,1,0,0
5755,4,1966,3,2,5,3,0,4,3,4,14,1997,11354230,0,0,1
5756,4,1722,2,1,4,3,1,3,1,5,17,1992,10728940,0,0,1
5757,4,1541,2,1,4,4,1,4,2,1,52,1952,7851840,0,0,1
5758,5,1409,2,1,4,4,0,3,2,5,23,1986,8545660,0,1,0
5759,5,1936,3,2,5,2,1,4,2,5,11,1997,16549820,1,0,0
5760,5,2474,4,2,6,1,0,2,3,5,11,1997,12913500,0,0,1
5761,3,1217,2,1,4,3,0,3,2,5,37,1969,8829350,0,1,0
5762,3,1057,1,1,3,5,1,2,3,5,29,1983,13875150,1,0,0
5763,3,955,1,1,3,4,0,1,3,6,22,1985,12610500,1,0,0
5764,7,1608,1,1,4,5,1,3,1,6,39,1975,19359180,1,0,0
5765,3,1010,1,1,3,2,0,4,1,5,38,1969,7368100,0,1,0
5766,3,1170,1,1,3,2,0,3,3,6,34,1979,14029100,1,0,0
5767,1,982,1,1,3,2,1,2,2,1,44,1965,5028250,0,0,1
5768,1,763,1,1,2,2,0,2,2,6,28,1982,6321500,0,1,0
5769,2,778,1,1,2,3,0,1,2,3,33,1974,5856595,0,1,0
5770,1,1502,2,2,4,4,1,2,2,3,19,1991,7825250,0,1,0
5771,2,1110,1,1,3,2,1,3,1,6,12,1997,10708380,0,0,1
5772,3,759,1,1,2,2,0,4,1,6,29,1978,7372180,0,0,1
5773,6,1789,1,1,4,4,1,2,3,6,34,1978,21512830,1,0,0
5774,4,1884,3,2,5,1,1,1,1,5,21,1988,15533370,1,0,0
5775,3,1181,1,1,3,5,1,1,3,5,9,2001,11371920,0,0,1
5776,5,1567,2,1,4,1,0,2,3,6,12,1999,10388980,0,0,1
5777,1,686,1,1,2,1,0,3,1,5,37,1974,4762750,0,1,0
5778,4,1630,2,1,4,2,0,4,1,4,23,1985,8689410,0,0,1
5779,5,1503,2,1,4,1,1,3,3,6,11,1998,10790620,0,1,0
5780,4,1754,2,1,4,4,1,4,2,5,18,1986,11481960,0,0,1
5781,1,1299,1,1,3,4,0,1,2,2,49,1962,8259750,1,0,0
5782,3,983,1,1,3,5,1,4,1,5,30,1983,9346410,0,0,1
5783,7,1708,1,1,4,3,1,1,3,6,34,1977,20841430,1,0,0
5784,3,1230,2,1,4,4,1,2,3,5,22,1989,15118500,1,0,0
5785,4,1760,2,1,4,5,1,1,3,2,5,2005,15202400,1,0,0
5786,3,1180,1,1,3,4,1,2,2,4,39,1971,8628250,0,1,0
5787,7,1915,2,1,5,3,1,3,2,6,38,1970,15486610,0,0,1
5788,1,1533,2,2,4,4,0,2,1,6,48,1962,11377000,1,0,0
5789,1,534,1,1,2,1,0,4,3,4,29,1981,5378000,0,0,1
5790,5,1404,2,1,4,1,1,4,3,6,22,1987,10334640,0,1,0
5791,3,949,1,1,3,4,1,1,1,4,13,1994,7774950,0,1,0
5792,4,1876,3,2,5,1,0,3,1,5,15,1994,9235150,0,1,0
5793,3,753,1,1,2,5,1,4,3,6,40,1968,9266600,0,1,0
5794,3,993,1,1,3,5,1,3,1,6,20,1992,9404600,0,1,0
5795,1,1257,1,1,3,1,0,4,3,3,8,2003,6771500,0,1,0
5796,3,1280,2,1,4,1,1,2,2,6,26,1982,15311500,1,0,0
5797,5,1337,2,1,4,3,1,4,3,4,16,1996,9389920,0,1,0
5798,5,2325,4,2,6,3,0,4,2,6,22,1988,11948440,0,1,0
5799,4,1946,3,2,5,4,1,3,1,6,21,1987,12129270,0,0,1
5800,6,1719,1,1,4,2,1,3,2,4,45,1964,11681650,0,1,0
5801,4,1636,2,1,4,4,1,2,3,5,37,1973,15224290,1,0,0
5802,3,1264,2,1,4,5,1,4,2,5,23,1984,15490850,1,0,0
5803,1,780,1,1,2,4,1,3,2,3,30,1981,7608500,1,0,0
5804,5,2178,3,2,5,2,0,4,2,6,29,1979,17268380,1,0,0
5805,1,1232,1,1,3,3,1,3,1,4,25,1986,7500750,0,0,1
5806,1,762,1,1,2,4,0,3,1,2,23,1988,3608250,0,1,0
5807,7,1934,2,1,5,2,1,3,2,5,9,2001,14019480,0,1,0
5808,2,978,1,1,3,5,0,3,2,1,26,1982,10283690,1,0,0
5809,5,2248,4,2,6,5,0,2,3,4,22,1987,11109840,0,1,0
5810,6,1991,2,1,5,5,0,1,2,4,12,1996,21350340,1,0,0
5811,1,573,1,1,2,1,1,4,1,5,32,1978,5582500,0,1,0
5812,5,2496,4,2,6,3,1,4,3,5,28,1982,20231160,1,0,0
5813,5,1931,3,2,5,3,0,2,3,4,16,1993,10770140,0,0,1
5814,1,652,1,1,2,2,0,3,3,2,6,2006,4664500,0,1,0
5815,3,770,1,1,2,4,1,2,2,5,13,1996,8086750,0,1,0
5816,1,1323,1,1,3,2,0,4,2,4,31,1980,10049250,1,0,0
5817,5,2180,3,2,5,1,0,3,2,5,26,1982,11237140,0,0,1
5818,5,2458,4,2,6,5,0,3,2,5,28,1982,18763360,1,0,0
5819,4,1684,2,1,4,5,1,1,3,3,16,1992,10088120,0,1,0
5820,6,1556,1,1,4,3,0,4,1,6,5,2009,18286600,1,0,0
5821,1,526,1,1,2,1,1,2,1,5,13,1998,6956750,1,0,0
